1.079886555671691895e+00,-1.146082878112792969e+00,6.812379509210586548e-02,1.268255949020385742e+00,5.585472583770751953e-01
-1.229057908058166504e+00,1.987687826156616211e+00,4.683149047195911407e-03,1.301306843757629395e+00,4.248567819595336914e-01
7.184686660766601562e-01,6.577270627021789551e-01,2.853395640850067139e-01,-8.059752583503723145e-01,7.269828021526336670e-02
1.838218331336975098e+00,1.949534416198730469e-01,4.728067666292190552e-02,-5.761215686798095703e-01,-2.262467145919799805e+00
1.008243113756179810e-01,1.902986317873001099e-01,1.664322614669799805e-01,5.024806037545204163e-02,3.026890456676483154e-01
