-9.964331984519958496e-01,6.190418079495429993e-02,-1.689410686492919922e+00,-9.570755958557128906e-01,6.590756177902221680e-01
1.754000484943389893e-01,-9.979432821273803711e-02,8.407853245735168457e-01,6.842049360275268555e-01,-2.776225328445434570e+00
2.738090157508850098e-01,-1.738874316215515137e-01,1.795871742069721222e-02,-1.288592964410781860e-01,-5.018746852874755859e-01
1.154834866523742676e+00,-3.585564494132995605e-01,-1.700983762741088867e+00,-1.110636115074157715e+00,3.256612122058868408e-01
2.363842166960239410e-02,-2.013744264841079712e-01,-2.558804154396057129e-01,-2.424105405807495117e-01,-1.384645886719226837e-02
